	Eigenvector_centrality	Degree_centrality	Clustering_coefficient	Betweenness_centrality
O43913,A4D0P8,O95268	0.0014397336777799482	0.001251695003650777	0.6363636363636364	3.7387043073110334e-06
P33991,B3KMX0	0.00396742868788433	0.0016689266715343694	0.31868131868131866	0.00010959088736320956
Q9UBU7	0.0015152143614712977	0.001043079169708981	0.24444444444444444	0.00014630443287275076
P25685,Q6FHS4	0.002976412191066667	0.001147387086679879	0.12727272727272726	0.00021766471933727105
P39877	0.000208969935817869	0.00010430791697089809	0.0	0.0
Q15399,Q32MK4	0.0011094191989959533	0.0009387712527380828	0.1111111111111111	0.00024370342068708993
Q8TCG2	0.0008300095263701894	0.00020861583394179617	0.0	5.917940660364891e-07
Q13445	0.002638696562681191	0.00020861583394179617	0.0	5.918769452727137e-05
Q01638	0.0003262932965560259	0.00041723166788359235	0.16666666666666666	7.488997091852192e-06
Q9P2B2	0.0006151110141063839	0.0005215395848544905	0.3	4.458861501073013e-06
Q8WX80,Q99502	0.0007122421385760513	0.0006258475018253885	0.06666666666666667	3.3342594802723676e-05
Q15475	0.001312527486008932	0.001147387086679879	0.05555555555555555	0.00034658538166707094
Q99504	0.0003462058330826184	0.0005215395848544905	0.1	6.886601700396109e-05
O15245,A6NFF3	8.781197920928148e-05	0.00020861583394179617	0.0	5.284245810721409e-06
O15244	8.626582918500123e-05	0.00010430791697089809	0.0	0.0
Q14103	0.006374786673660747	0.0021904662563888596	0.08771929824561403	0.001028191646242015
Q6P597	0.004325228423542677	0.0007301554187962866	0.3333333333333333	0.00021055791725071649
P62879,Q6FHM2	0.0038105030412259014	0.0014603108375925732	0.01098901098901099	0.0008913232285842911
Q92731,Q7LCB3	0.04327295203090124	0.005319703765515802	0.07142857142857142	0.0010146743904994417
Q5T5U3	0.002582181974063413	0.0003129237509126943	0.0	1.1112245647324342e-05
B2R787,O00562	0.0042483205104084255	0.00041723166788359235	0.0	2.087812538941268e-05
Q9BZ71,A1A5C9	0.0018387449804215372	0.00010430791697089809	0.0	0.0
Q9BZ72,Q9UF51	0.0019916533952400637	0.0003129237509126943	0.3333333333333333	1.2482177319285686e-05
Q8IWT1,B0YJ93	7.743290492112963e-06	0.00010430791697089809	0.0	0.0
Q4LE76,P42345	0.012214477455430332	0.0026076979242724524	0.08695652173913043	0.0008282988008664408
Q9UBS0	0.002033610439305992	0.0006258475018253885	0.13333333333333333	2.031198248622676e-05
Q9BVC4	0.00039860822285742674	0.00020861583394179617	1.0	0.0
O60906	0.0003828855219879252	0.00010430791697089809	0.0	0.0
O76054,Q6XYB1,Q6PD61	0.0003828855219879252	0.00010430791697089809	0.0	0.0
Q8WYR1	0.0003828855219879252	0.00010430791697089809	0.0	0.0
Q8NB12	0.0019667091783451556	0.0003129237509126943	0.0	1.529302370312712e-06
Q92997	0.00836538714148211	0.0029206216751851465	0.046153846153846156	0.001559309248167862
P24592	0.0006530798948301815	0.00041723166788359235	0.0	6.218525288774859e-05
Q14689,Q96NX2,B4E0F0	0.0006397645375791834	0.00020861583394179617	0.0	6.233114367581343e-06
Q96EV8,A8MZA9	0.0007156194025526296	0.001043079169708981	0.044444444444444446	0.0002952007737461604
O15061	9.876289681303064e-05	0.00041723166788359235	0.0	1.513879014892239e-06
B4DNK8,Q9H7C4,B4DY58	9.627718981624839e-05	0.00020861583394179617	0.0	1.513879014892239e-06
Q99697	0.005561788325936086	0.0008344633357671847	0.13333333333333333	0.00020891365781070922
Q01826	0.00897900015434985	0.0014603108375925732	0.10606060606060606	0.0001464778280435639
O43593	0.004434337151789397	0.0005215395848544905	0.2	8.049235690802799e-06
Q9UBC3	0.006846293271946818	0.0016689266715343694	0.25	0.00029523252895619225
O00422	0.003052516543013886	0.0008344633357671847	0.10714285714285714	8.14582011403334e-05
O95983	0.003459041719554862	0.001251695003650777	0.28888888888888886	7.013563793348949e-05
Q9Y232,B4DLG4	0.0025551706189395514	0.0003129237509126943	0.3333333333333333	2.7912166118747362e-05
A0PJI1,Q14526	0.002572658722239306	0.0005215395848544905	0.3333333333333333	9.18761075799346e-07
Q9HCU9	0.010516178929722142	0.0026076979242724524	0.13333333333333333	0.0005546954378634943
Q9GZN2	0.004545058931408126	0.0003129237509126943	0.0	3.0387543737270575e-06
Q9UJW3	0.0020758964862682004	0.0005215395848544905	0.3	0.00012393273520750302
O60341	0.006543102773088254	0.001251695003650777	0.09090909090909091	0.00026217069683210313
Q96BD5	0.0029130342442979505	0.0006258475018253885	0.26666666666666666	3.7965477343786046e-05
Q13465	0.0017231904531885584	0.0003129237509126943	0.0	0.0
Q9H7L9	0.0016797942107827821	0.00010430791697089809	0.0	0.0
Q96QT6	0.0023344182190756474	0.0003129237509126943	0.3333333333333333	6.153152677877338e-06
P14373	0.007877080831325638	0.002399082090330656	0.07142857142857142	0.001156248374439389
Q5PSV4	0.005054698746071647	0.0009387712527380828	1.0	0.0
O94762,A5YM55	0.0022411317236299567	0.001356002920621675	0.0	0.0005935650175276409
Q13472	0.00027682488710286226	0.00020861583394179617	0.0	2.475527160341535e-06
Q13112	0.003068081452654052	0.0007301554187962866	0.3333333333333333	4.693698276663056e-05
Q9H9D4	0.0018368986406934957	0.002294774173359758	0.015789473684210527	0.0009345946994419437
Q5HYK7	0.001917556680718648	0.0009387712527380828	0.027777777777777776	2.995330325397578e-05
Q8IVH8	0.00047759150737001354	0.00020861583394179617	1.0	0.0
O43763	0.0010770343589433776	0.00010430791697089809	0.0	0.0
O75923	0.0007692656461525848	0.00041723166788359235	0.0	6.615060880080192e-06
Q9BR39,Q86VZ3	0.00016310015737129967	0.00010430791697089809	0.0	0.0
Q12756,B5MDZ8	0.00927708321325233	0.0007301554187962866	0.3	1.0160521147191483e-05
O00175	5.180173682734538e-05	0.00010430791697089809	0.0	0.0
Q9Y258	0.00022560817369389813	0.00020861583394179617	0.0	3.2820224039959914e-07
Q96QK1	0.00032840209081619706	0.00041723166788359235	0.0	0.00020881360377890377
P53675	0.0033490901426475343	0.0003129237509126943	0.0	2.9165362858881698e-05
Q9Y5X3	0.0005336194808297966	0.00041723166788359235	0.0	6.814373155074293e-06
Q13214	0.00012627866830466897	0.0005215395848544905	0.6666666666666666	7.724954888336448e-08
Q14563	9.557594825726669e-05	0.00020861583394179617	1.0	0.0
Q2TLE4,P58340,Q2TLE3	0.0019741406995764524	0.0006258475018253885	0.0	0.00028323687797877944
P55851	0.005996896466710991	0.00041723166788359235	0.3333333333333333	2.062204868420346e-06
P55916	0.005996896466710991	0.00041723166788359235	0.3333333333333333	2.062204868420346e-06
O43896	0.009563674454248728	0.0009387712527380828	0.23809523809523808	4.120516365884457e-05
Q9UBS5,Q5SUJ9,Q8IW08	0.0018483162071059156	0.0006258475018253885	0.13333333333333333	5.0967272974143095e-05
P40938,C9JU95	0.0009933614136907395	0.00041723166788359235	0.5	1.0036327643847174e-06
Q9P0K1	0.003082007879595464	0.0003129237509126943	0.0	0.00020046501781699087
Q9Y696,Q6FIC5	0.002949202635455077	0.0003129237509126943	0.0	8.129950373704882e-06
P12268	0.00379698799612235	0.00041723166788359235	0.0	9.799664864545996e-05
Q5W0U4	0.0018032627092009854	0.0003129237509126943	0.0	1.2886047578013e-05
O75643	0.003684632327658634	0.0005215395848544905	0.1	0.0002671299018176572
Q15569	0.0017782857095444986	0.0005215395848544905	0.0	6.2257024663911274e-06
A7E2E5,Q13370	0.0049701428428778815	0.0003129237509126943	0.0	8.490583716961878e-06
O43143	0.0035843685360852995	0.00020861583394179617	1.0	0.0
Q5T422,Q96S53	0.0017200872286070978	0.0003129237509126943	0.0	7.1737209172836e-06
Q9HAP2	0.001506461946923993	0.0003129237509126943	0.0	0.0005471676370522204
Q9UBF8	0.004442469087110409	0.00041723166788359235	0.3333333333333333	4.738255593465984e-05
Q8N4E4	0.001497951239796183	0.00010430791697089809	0.0	0.0
Q8IX12	0.0020340304000054754	0.0003129237509126943	0.0	2.1333006929060707e-06
O15146	0.00016648075009428084	0.00041723166788359235	0.0	0.00024120943050019966
O15131	0.0012014680107896437	0.0003129237509126943	0.0	1.8068131239634592e-06
Q9NPB3	0.0008265639691505642	0.0005215395848544905	0.0	4.089412894603731e-06
P63098	0.0012379448671859235	0.0005215395848544905	0.0	1.439722877657295e-05
O75943	0.0016342406133871916	0.001043079169708981	0.13333333333333333	2.5455022688020722e-05
P55769,Q6FHM6,C9J9R8	0.0017434607122424567	0.0007301554187962866	0.047619047619047616	5.596629094832983e-05
Q5T6C5	0.00028498806115428483	0.00041723166788359235	0.0	3.88548434397258e-05
Q53T59,Q9H7U7	0.00028426998347407396	0.00010430791697089809	0.0	0.0
Q99835,A4D1K5	6.161442976772704e-05	0.00020861583394179617	0.0	4.0207326004488876e-05
O43323	6.174639407193202e-05	0.0003129237509126943	0.0	9.251397299537664e-05
P23219	2.3423848743454725e-05	0.0003129237509126943	0.0	0.0
Q86XR5	2.5977052683517297e-05	0.00010430791697089809	0.0	0.0
P16949,Q14CA7,B7Z8N4	0.011774046035586506	0.001043079169708981	0.044444444444444446	0.00046500341563980157
Q15424	0.006641113565025631	0.0015646187545634712	0.05714285714285714	0.0006006897025973793
O14817,A8MVV6	0.0014123230281993264	0.0007301554187962866	0.2857142857142857	0.0001129268304326594
O75508	5.072352393728121e-05	0.00020861583394179617	0.0	1.6354843575035795e-06
Q9Y281,Q549N0	0.0010296620128768218	0.00041723166788359235	0.3333333333333333	6.048601347984128e-06
P53671,Q7L3H5	0.0017839398468408032	0.0007301554187962866	0.14285714285714285	4.996425434534941e-05
Q5VT25	0.0002823344172675469	0.0007301554187962866	0.2	2.1525640973237918e-05
O95835	0.002029710322586835	0.0006258475018253885	0.0	1.2321160789796546e-05
Q12840	0.0019105629964451135	0.0009387712527380828	0.19047619047619047	2.456958325113482e-05
Q5TZA2	0.00010886905087896192	0.00010430791697089809	0.0	0.0
Q33E94,B2RDW4	0.003786353969285894	0.0003129237509126943	0.0	3.768476230222345e-05
Q6IN79,P38398,Q1RMC1	0.0868861495155566	0.011265255032856993	0.06325247079964061	0.009370060322152528
O60684	0.007976559472822187	0.0008344633357671847	0.17857142857142858	3.3781292510420664e-05
Q15848,A8K660	5.0393984790008806e-29	0.00020861583394179617	0.0	2.1762553092196556e-08
P55290	6.284026525159307e-29	0.0003129237509126943	0.0	0.0
Q92837	0.0014416432527420348	0.00020861583394179617	0.0	1.933931320225169e-06
Q9H2H0	0.000392348312960686	0.00010430791697089809	0.0	0.0
Q8TAA9	0.0012377752197032265	0.00041723166788359235	0.16666666666666666	2.2386231835796592e-05
O75586	0.004995036243125843	0.0007301554187962866	0.23809523809523808	0.00015012293268328988
O60315	0.007874638271207214	0.0008344633357671847	0.21428571428571427	0.00011003661974110188
Q96RN5	0.0068988465048418785	0.001043079169708981	0.022222222222222223	0.00033158499845208295
O95630	0.008974465625422558	0.002086158339417962	0.04736842105263158	0.0012875548274216629
Q15375	0.0005043430476555314	0.0007301554187962866	0.0	1.994938887677156e-05
P40692,Q5GJ64,B4DQ11	0.006183752382166161	0.0016689266715343694	0.041666666666666664	0.0012130980030531408
Q9NPF5	0.003083140449858081	0.0009387712527380828	0.19444444444444445	0.00011714343314897165
Q86VK0,Q9UK41,Q548N1	0.001247346213045956	0.0009387712527380828	0.1111111111111111	0.0003575451759655184
P18846	0.015289417148438376	0.0019818504224470637	0.17647058823529413	0.0001814392279414996
Q8NEZ2	0.0011588648231888254	0.0003129237509126943	0.6666666666666666	6.361378155456869e-06
Q6UWE0	0.0023987099504423977	0.0016689266715343694	0.0	0.0007919091992485459
A5D8V6	0.0014195957811411059	0.00041723166788359235	0.5	1.6602457129400685e-06
O00148	0.0007359424093023721	0.0005215395848544905	0.3	4.7810982284820023e-05
Q9UHY1	0.0007920339711738556	0.0005215395848544905	0.0	3.3201377628674556e-05
Q71F23	4.9691738272206555e-05	0.00010430791697089809	0.0	0.0
P20248	0.01631410163715915	0.0028163137582142483	0.12535612535612536	0.0006587808360616268
Q969S3	0.0004369227670327455	0.00041723166788359235	0.0	4.5646652749475815e-07
Q86WQ0	0.00037771268247525366	0.0003129237509126943	0.0	0.0
Q9UJJ9	3.897035367384104e-05	0.00010430791697089809	0.0	0.0
Q9H1J1	0.0012229050166429607	0.0008344633357671847	0.03571428571428571	0.0003303091113691498
Q9NR19,Q8N238,Q6DKJ3	3.897035367384104e-05	0.00010430791697089809	0.0	0.0
Q96CS7,Q53FF1,Q53TH7	0.00035201574336591533	0.00020861583394179617	0.0	2.088165119209261e-05
O77932	0.0003522309985311312	0.0009387712527380828	0.3333333333333333	3.070681075042303e-05
O60885,Q4G0X8	0.0011927510428873128	0.0008344633357671847	0.0	0.00010178940390567244
P31749,B3KVH4,B0LPE5	0.08477711295532928	0.012412642119536871	0.034924845269672856	0.010581956119406667
Q9UKC9	0.0001629643737772914	0.00020861583394179617	0.0	2.1797066366583553e-05
Q9UKT7	0.00012275164914873167	0.00010430791697089809	0.0	0.0
Q9UKA2	0.00012275164914873167	0.00010430791697089809	0.0	0.0
Q9UKA1	0.00012275164914873167	0.00010430791697089809	0.0	0.0
Q0VAQ6,Q969P5	0.00012275164914873167	0.00010430791697089809	0.0	0.0
Q9UK22	0.0007464820661706388	0.0003129237509126943	0.0	6.857301930020427e-05
Q8NFZ0	0.0006538293246585552	0.0005215395848544905	0.3	5.304008574107295e-05
Q9Y3I1	0.00039219897129385715	0.0003129237509126943	0.0	1.2429502852513004e-05
Q9UKT5,B3KNA0	0.00032696467038201754	0.0003129237509126943	0.0	2.1878020185127905e-05
Q9UKT8	0.0009202799101368057	0.0003129237509126943	0.3333333333333333	2.1802648464005334e-06
Q8N3Y1	0.00026788906021528745	0.0003129237509126943	1.0	0.0
Q96CD0	0.00012275164914873167	0.00010430791697089809	0.0	0.0
Q9UK97	0.00012275164914873167	0.00010430791697089809	0.0	0.0
Q96EF6	0.00012275164914873167	0.00010430791697089809	0.0	0.0
Q9H4M3	0.00012275164914873167	0.00010430791697089809	0.0	0.0
O60925	0.0032971908073156637	0.0016689266715343694	0.05	0.000891028950135333
Q8WYL5	0.0009232711155326102	0.00041723166788359235	0.3333333333333333	7.554726253909225e-06
Q76I76	0.0008393374577694214	0.00020861583394179617	1.0	0.0
Q8TE77	0.0010206010431711157	0.0003129237509126943	0.6666666666666666	2.7170666623248e-06
Q7Z2Y5	0.00018553931572627775	0.00010430791697089809	0.0	0.0
P78537	0.0016942220760437934	0.001251695003650777	0.2222222222222222	0.0003660573866621578
Q8TDH9	0.0002841600379134736	0.0005215395848544905	0.7	1.9982982326674293e-06
Q6QNY1	0.000299416834916991	0.0006258475018253885	0.6666666666666666	2.797967564137922e-05
Q6QNY0	5.148953102055384e-05	0.00041723166788359235	1.0	0.0
P41146	0.0002847490636733322	0.0003129237509126943	0.0	0.00020298984804593918
Q13519,Q6FH16	7.167672137488097e-06	0.00010430791697089809	0.0	0.0
Q13257	0.005626818999342013	0.0017732345885052676	0.0761904761904762	0.00022516280642846984
O15205	0.0013549758082109455	0.0003129237509126943	0.0	5.4908306668417945e-05
Q15013	0.007268601255901761	0.001147387086679879	0.03636363636363636	0.0004429661476751172
Q9NZL9	2.207378449200364e-32	0.00010430791697089809	0.0	0.0
P31153	2.207378449200364e-32	0.00010430791697089809	0.0	0.0
Q96A98	2.8381258220463066e-05	0.0003129237509126943	0.0	0.0
P78423,A0N0N7	1.265052728744959e-29	0.0003129237509126943	0.0	0.0
P49238	7.818455839251856e-30	0.00010430791697089809	0.0	0.0
Q9HD67	0.002441364394069837	0.0006258475018253885	0.0	0.00039766781387736035
Q16649	5.123363627868979e-05	0.00041723166788359235	0.0	1.8233741086360907e-06
B4DIM4,Q9GZU2,Q96Q96	0.001332665818203212	0.00041723166788359235	0.3333333333333333	7.47472914640149e-06
Q9UNE7	0.02678077905610886	0.0032335454260978406	0.0967741935483871	0.0017172638588435363
O43933	7.429314056180565e-05	0.00010430791697089809	0.0	0.0
Q13608,Q5T8W1	0.0029503278112014584	0.00041723166788359235	0.0	0.0002866569714009933
Q7Z412	0.00019566586599265387	0.00020861583394179617	0.0	1.4016717014965294e-06
Q9UHD8	0.0010014521221685512	0.0006258475018253885	0.13333333333333333	0.00022383354674489287
Q92572	0.0018576044741782716	0.0006258475018253885	0.13333333333333333	0.00020198140914096203
P59780	9.375008053164059e-05	0.0003129237509126943	0.3333333333333333	5.539021209080016e-07
Q99726	9.375008053164059e-05	0.0003129237509126943	0.3333333333333333	5.539021209080016e-07
B2R976,P61328	0.0001388103317583429	0.00010430791697089809	0.0	0.0
Q6Y7W6,A6H8W4	0.0012410719582942522	0.00041723166788359235	0.0	6.0404089728145825e-05
Q9H2K2	0.0004911771528876128	0.0005215395848544905	0.3	8.455684557967446e-05
Q99750	0.007441539043675838	0.010639407531031604	0.0022222222222222222	0.008055832732409158
Q9H161	0.0008510052164558561	0.0003129237509126943	0.0	7.839676286252404e-07
O60285,A7MD39	0.0004159459668319755	0.00010430791697089809	0.0	0.0
O14967	4.190090986737353e-06	0.00010430791697089809	0.0	0.0
Q99965	0.00016652972033072893	0.00020861583394179617	0.0	0.00020017196334202393
P48544,B2R744	2.644521837671752e-06	0.0003129237509126943	0.0	0.0
O75360	0.00015907501755770288	0.00020861583394179617	0.0	9.188340712591729e-07
P68402,Q6IBR6	0.0013806020978468882	0.0014603108375925732	0.01098901098901099	0.00027168737416345136
Q15102	0.012069280243145132	0.0032335454260978406	0.014778325123152709	0.001545044528225507
Q9UI46	0.00010780184822005417	0.00010430791697089809	0.0	0.0
Q9GZM8,A6NIZ0	0.0024053534375861885	0.0007301554187962866	0.0	9.22716582109757e-05
Q9Y266	0.0004534896035653102	0.00020861583394179617	0.0	2.263778091445328e-06
P52198	0.0004187567317601356	0.0005215395848544905	0.0	5.3750399255821904e-05
P27658	0.0010085083703490914	0.0007301554187962866	0.047619047619047616	0.00029271813343034725
Q9UN37	0.00018216964367717638	0.001043079169708981	0.2857142857142857	2.5481572749358814e-05
O60765	0.0006472283671680903	0.00020861583394179617	0.0	4.751415398975304e-06
A4D1I7,Q8N542,O14576	0.001785194547286134	0.0007301554187962866	0.047619047619047616	0.00010357328884468322
Q8TF72,B3KY47	0.00039168752731186533	0.00010430791697089809	0.0	0.0
Q9UDT6,A7E2F7	0.0003965593979647125	0.00020861583394179617	0.0	1.5026115465491655e-05
Q8TCU5	0.0028052411059200344	0.0007301554187962866	0.6	7.213340391555881e-06
B3KN98,O75146,B3KQW8	0.0033400628182818125	0.001043079169708981	0.25	5.3264297617128076e-05
P00367	0.0004183735690491639	0.00041723166788359235	0.0	1.3686276245063195e-05
Q9UQ16	0.00044350267008737043	0.00020861583394179617	0.0	9.058982304123166e-06
Q8NI22,Q68D61	3.073952070813406e-05	0.00020861583394179617	1.0	0.0
P51965,A6NDQ7	0.0012915937882565704	0.001147387086679879	0.01818181818181818	8.384740884186226e-05
Q93096	0.0004510515160163033	0.00041723166788359235	0.0	1.33636235026489e-06
B2RMP1,P17544	0.0024779732805523835	0.0007301554187962866	0.14285714285714285	0.00015913826690766016
Q15283	0.0002456220739702849	0.00010430791697089809	0.0	0.0
P19957	2.053072740256565e-05	0.00020861583394179617	0.0	4.2931488108702165e-06
Q5STD0,Q9UIG4	1.596274481648896e-05	0.00010430791697089809	0.0	0.0
P28070	0.0013675373548786213	0.00020861583394179617	0.0	9.685209027000877e-06
O43541	0.0066370904971247875	0.0014603108375925732	0.24175824175824176	6.721732910216886e-05
