Pathogen	Pathogen_Uniprot_ID	Human_Uniprot_ID
Bacillus anthracis	A0A0F7RKY0	P05412
Bacillus anthracis	A0A0F7RD61	P05412
Bacillus anthracis	A0A0F7RJ72	O15054
Bacillus anthracis	Q81NT6	P23458
Bacillus anthracis	A0A0F7R7M2	P23458
Bacillus anthracis	A0A1S0QXE2	Q9Y219
Bacillus anthracis	Q81X77	Q9NQC1
Bacillus anthracis	Q81X78	Q6IE81
Bacillus anthracis	Q81X85	Q96ST2
Bacillus anthracis	Q81ZG1	Q9NZM3
Bacillus anthracis	A0A1Q4LW06	Q15811
Bacillus anthracis	Q81TW1	Q14573
Bacillus anthracis	Q81YE8	Q14571
Bacillus anthracis	Q81T40	Q14643
Bacillus anthracis	Q81YS9	Q9BY32
Bacillus anthracis	A0A0F7RLM5	P16144
Bacillus anthracis	Q6KNA9	P05107
Bacillus anthracis	Q81WU4	P20702
Bacillus anthracis	Q81X77	Q96CN7
Bacillus anthracis	Q81KT8	Q96CN7
Bacillus anthracis	A0A1J9WVL8	Q00978
Bacillus anthracis	A0A1J9WLL3	Q96CN7
Bacillus anthracis	A0A0F7RLQ9	Q13576
Bacillus anthracis	Q81QB6	Q13576
Bacillus anthracis	Q81VT8	P46940
Bacillus anthracis	A0A1Q4M066	P05154
Bacillus anthracis	Q81KT8	Q8TEX9
Bacillus anthracis	P13423	P46940
Bacillus anthracis	A0A0F7RFB0	Q8WYH8
Bacillus anthracis	A0A0F7RE19	Q27J81
Bacillus anthracis	A0A2B6BVS3	P48551
Bacillus anthracis	Q9K5J5	P30740
Bacillus anthracis	A0A0F7RJ26	P24394
Bacillus anthracis	Q81XD7	P32927
Bacillus anthracis	A0A1J9VHT5	P27930
Bacillus anthracis	A0A0J1I2J8	Q14005
Bacillus anthracis	Q81NT0	Q14005
Bacillus anthracis	A0A1S0QN45	Q9UKT9
Bacillus anthracis	A0A0F7RMG0	Q13422
Bacillus anthracis	A0A0F7RDJ0	O15111
Bacillus anthracis	Q81R83	P01857
Bacillus anthracis	A0A0F7RAL5	P01857
Bacillus anthracis	Q81ZA2	P01857
Bacillus anthracis	Q81YE8	P01857
Bacillus anthracis	Q81X85	P01857
Bacillus anthracis	A0A1J9VER5	P01857
Bacillus anthracis	A0A1Q4M2S2	P01857
Bacillus anthracis	A0A1Q4LYX8	P01877
Bacillus anthracis	A0A0F7RFT3	Q9P2H3
Bacillus anthracis	A0A0J1HYA4	Q8IY31
Bacillus anthracis	A0A0F7RIY3	Q01629
Bacillus anthracis	Q81TB4	Q8TCB0
Bacillus anthracis	Q81KT8	P40305
Bacillus anthracis	A0A1Q4LWR1	P40305
Bacillus anthracis	A0A0F7RKM4	P40305
Bacillus anthracis	Q81VA8	P40305
Bacillus anthracis	Q81UZ6	P63241
Bacillus anthracis	A0A1S0QL17	Q15056
Bacillus anthracis	A0A1T3V3K0	O43432
Bacillus anthracis	Q81P27	Q14240
Bacillus anthracis	Q81U00	P60842
Bacillus anthracis	Q81KV7	P60842
Bacillus anthracis	A0A1Q4M155	Q14240
Bacillus anthracis	Q81VA8	P60842
Bacillus anthracis	Q81V02	P46199
Bacillus anthracis	A0A0F7RLM5	P20042
Bacillus anthracis	A0A0F7R5G6	P20042
Bacillus anthracis	Q81K85	P50213
Bacillus anthracis	A0A0F7RBJ7	P54105
Bacillus anthracis	Q81U00	Q05084
Bacillus anthracis	Q81LC7	Q9P2D0
Bacillus anthracis	Q81L39	Q16270
Bacillus anthracis	A0A0F7RJ72	Q16270
Bacillus anthracis	A0A0F7RJH9	Q16270
Bacillus anthracis	Q81L39	P22692
Bacillus anthracis	Q81S27	Q13651
Bacillus anthracis	A0A0F7RAJ9	Q12891
Bacillus anthracis	Q81XC3	O43719
Bacillus anthracis	A0A0J1HS73	O43464
Bacillus anthracis	Q81JM6	Q92743
Bacillus anthracis	A0A0F7RM22	Q9P2D3
Bacillus anthracis	Q81KT8	O14558
Bacillus anthracis	Q81XD7	P04792
Bacillus anthracis	A0A0F7R6G5	P04792
Bacillus anthracis	A0A0F7REC5	P17066
Bacillus anthracis	Q81JT7	Q00613
Bacillus anthracis	Q81VE1	Q00613
Bacillus anthracis	Q81M96	Q3SXM5
Bacillus anthracis	A0A0F7RMR7	Q96ED9
Bacillus anthracis	Q81LD0	Q00839
Bacillus anthracis	A0A1Q4M0G4	Q00839
Bacillus anthracis	Q81VV7	O60506
Bacillus anthracis	Q81R13	P52272
Bacillus anthracis	A0A1S0QZ62	P14866
Bacillus anthracis	A0A1Q4M0N4	P31942
Bacillus anthracis	A0A0F7RJG7	P31942
Bacillus anthracis	Q81M47	P55795
Bacillus anthracis	P77819	P31943
Bacillus anthracis	A0A0F7RF31	O14979
Bacillus anthracis	Q81VX8	O14979
Bacillus anthracis	A0A2B6CAB3	P30519
Bacillus anthracis	A0A0F7RA63	P30519
Bacillus anthracis	Q81LD0	P09601
Bacillus anthracis	A0A0J1HRK2	P09601
Bacillus anthracis	Q81LQ9	P09601
Bacillus anthracis	Q81YX4	Q15651
Bacillus anthracis	A0A0F7RJB0	P05204
Bacillus anthracis	A0A1J9WN09	Q96RW7
Bacillus anthracis	Q81P27	Q9NP66
Bacillus anthracis	A0A1S0QQW6	Q16534
Bacillus anthracis	Q81VT8	Q16534
Bacillus anthracis	Q81Z98	Q16534
Bacillus anthracis	A0A0F7RNN8	Q16534
Bacillus anthracis	A0A0F7RN56	Q16534
Bacillus anthracis	Q81UN5	Q16534
Bacillus anthracis	A0A0F7RKM4	Q16534
Bacillus anthracis	A0A0F7RF35	Q16534
Bacillus anthracis	A0A0F7RFP2	P30511
Bacillus anthracis	Q81MH9	P13747
Bacillus anthracis	Q81ME0	P13747
Bacillus anthracis	Q81WX2	P13747
Bacillus anthracis	Q81R83	P13747
Bacillus anthracis	Q81Z87	P13747
Bacillus anthracis	A0A0F7RLK2	P49773
Bacillus anthracis	A0A0F7RLC1	P49773
Bacillus anthracis	A0A0J1I4S2	O14964
Bacillus anthracis	A0A0J1I450	P04233
Bacillus anthracis	A0A0J1HYA4	P04233
Bacillus anthracis	Q81TW1	P04233
Bacillus anthracis	Q81SN0	P04233
Bacillus anthracis	A0A0F7RFN3	P04233
Bacillus anthracis	Q81RR8	P04233
Bacillus anthracis	Q81QB6	Q30201
Bacillus anthracis	A0A1V4BJH0	Q30201
Bacillus anthracis	Q81LD0	O94992
Bacillus anthracis	Q81YC9	Q14469
Bacillus anthracis	A0A0J1I503	P42694
Bacillus anthracis	A0A1V4BJ25	Q8N3C0
Bacillus anthracis	A0A0J1I2N1	Q9H583
Bacillus anthracis	Q81MY7	Q9UKV0
Bacillus anthracis	Q81JW1	P56524
Bacillus anthracis	A0A0F7RLK2	O15379
Bacillus anthracis	A0A0J1I4S2	Q13547
Bacillus anthracis	Q9RMZ3	Q9Y5Z7
Bacillus anthracis	Q81UX8	P51610
Bacillus anthracis	A0A0J1HYA4	P51610
Bacillus anthracis	Q81Y52	P69905
Bacillus anthracis	A0A0J1HQ93	P69905
Bacillus anthracis	A0A0J1HYD0	P51610
Bacillus anthracis	A0A1J9WM55	O14929
Bacillus anthracis	A0A0F7R810	Q13442
Bacillus anthracis	Q81KB5	Q75N03
Bacillus anthracis	Q81Y15	O14929
Bacillus anthracis	Q81YE8	P84243
Bacillus anthracis	Q81XC3	P11169
Bacillus anthracis	Q81Y15	P78347
Bacillus anthracis	A0A1J9WVL8	P09211
Bacillus anthracis	A0A0J1HYA4	P09211
Bacillus anthracis	A0A1V4BJH0	P09488
Bacillus anthracis	Q6HQX5	P08263
Bacillus anthracis	A0A0F7RJ72	P48506
Bacillus anthracis	A0A1J9X2B2	Q9NZM5
Bacillus anthracis	Q81Z87	Q9NZM5
Bacillus anthracis	Q9X365	Q9NZM5
Bacillus anthracis	Q81WS3	Q9NZM5
Bacillus anthracis	A0A0F7R8D9	P28799
Bacillus anthracis	A0A0F7RCR3	P28799
Bacillus anthracis	Q81P27	P28799
Bacillus anthracis	A0A0F7R5R3	Q7Z429
Bacillus anthracis	A0A1S0QNX7	Q7Z429
Bacillus anthracis	A0A0F7RJ57	P62993
Bacillus anthracis	Q81NP8	Q96HH9
Bacillus anthracis	A0A1J9WT69	P22352
Bacillus anthracis	Q81WK3	P22352
Bacillus anthracis	A0A0F7RGP3	Q96I76
Bacillus anthracis	A0A0F7RMG3	Q13227
Bacillus anthracis	Q81JP7	Q13227
Bacillus anthracis	A0A0F7RDJ6	Q9Y653
Bacillus anthracis	A0A0F7RKM4	Q99527
Bacillus anthracis	Q81LD0	Q9H8Y8
Bacillus anthracis	A0A0F7RDV9	Q9HD26
Bacillus anthracis	A0A0F7RFK1	Q86XS8
Bacillus anthracis	A0A1J9V4P0	Q03113
Bacillus anthracis	Q81XC3	A6NH11
Bacillus anthracis	A0A0F7RLZ4	O94925
Bacillus anthracis	Q81XF5	P15104
Bacillus anthracis	A0A0J1HZ85	P48060
Bacillus anthracis	A0A0F7RMC5	Q9Y2X7
Bacillus anthracis	A0A0F7RGT7	Q8TF65
Bacillus anthracis	A0A0F7RI73	Q8TF65
Bacillus anthracis	Q81ZE7	Q8TF65
Bacillus anthracis	Q81L31	Q8TF65
Bacillus anthracis	Q81TA1	Q8TEQ6
Bacillus anthracis	A0A0F7RCB3	P06396
Bacillus anthracis	Q81WF2	Q8WTR4
Bacillus anthracis	A0A0F7RJG7	Q9HCC8
Bacillus anthracis	A0A0J1I1X8	Q9HCC8
Bacillus anthracis	Q81WE9	Q9HCC8
Bacillus anthracis	A0A0F7RI18	Q9HCC8
Bacillus anthracis	A0A0F7REF4	Q9HCC8
Bacillus anthracis	A0A0F7RBD2	Q9HCC8
Bacillus anthracis	A0A0J1I450	Q9HCC8
Bacillus anthracis	A0A0F7R9K2	Q9HCC8
Bacillus anthracis	A0A0F7R444	Q9HCC8
Bacillus anthracis	A0A0F7RF35	Q9HCC8
Bacillus anthracis	Q6KMJ2	Q9HCC8
Bacillus anthracis	Q81TU9	Q9NZC3
Bacillus anthracis	Q81NP8	P23378
Bacillus anthracis	Q81KP6	Q9H3P7
Bacillus anthracis	Q81P27	Q9BSJ2
Bacillus anthracis	A0A0F7R9X6	P23378
Bacillus anthracis	Q81LY8	Q8IWJ2
Bacillus anthracis	Q81Y46	Q8IWJ2
Bacillus anthracis	A0A1V4B8A9	Q8IWJ2
Bacillus anthracis	P77819	Q96CN9
Bacillus anthracis	A0A1J9WG58	Q96CN9
Bacillus anthracis	A0A0F7RJC6	Q8IWJ2
Bacillus anthracis	A0A0F7RGT7	O95166
Bacillus anthracis	Q81K32	P32456
Bacillus anthracis	A0A0F7RGT7	P63244
Bacillus anthracis	Q6KMS8	P63244
Bacillus anthracis	Q81U22	P63244
Bacillus anthracis	Q81UI7	P63244
Bacillus anthracis	A0A0F7RDB0	P63244
Bacillus anthracis	A0A1Q4M2S5	P62873
Bacillus anthracis	A0A0F7RD30	P50440
Bacillus anthracis	A0A0F7R8D9	P50440
Bacillus anthracis	Q81R83	P50440
Bacillus anthracis	A0A0F7RA63	O60861
Bacillus anthracis	A0A0J1HZ85	Q9UN86
Bacillus anthracis	A0A1S0QZ62	Q9UN86
Bacillus anthracis	Q81L32	Q9UN86
Bacillus anthracis	Q81TN2	O15117
Bacillus anthracis	A0A0F7RCX3	O15117
Bacillus anthracis	A0A0F7R5G6	O15117
Bacillus anthracis	A0A1Q4M3L5	P35637
Bacillus anthracis	A0A0F7RFB0	Q9BWH2
Bacillus anthracis	A0A0F7RD65	Q9BWH2
Bacillus anthracis	Q81S64	P07954
Bacillus anthracis	Q81U13	Q96AE4
Bacillus anthracis	Q81W03	Q9P2Q2
Bacillus anthracis	A0A0F7RGT7	P42345
Bacillus anthracis	A0A0F7RJ75	P14324
Bacillus anthracis	A0A0F7RAF0	Q9P2Q2
Bacillus anthracis	Q81U22	P42345
Bacillus anthracis	A0A1V4BKN1	P14324
Bacillus anthracis	Q9RN24	Q92802
Bacillus anthracis	A0A0F7RK18	Q92802
Bacillus anthracis	A0A0F7R8Z5	Q9H334
Bacillus anthracis	Q81MN9	Q9H334
Bacillus anthracis	Q81Y46	Q01167
Bacillus anthracis	Q81LQ9	P85037
Bacillus anthracis	A0A0F7RCS7	Q06828
Bacillus anthracis	A0A0F7RCF4	P21333
Bacillus anthracis	A0A1J9WIV5	P21333
Bacillus anthracis	Q81K97	Q02790
Bacillus anthracis	A0A0J1HRK2	P26885
Bacillus anthracis	A0A0F7RGR7	Q5TD97
Bacillus anthracis	Q81U22	Q14192
Bacillus anthracis	Q81S26	Q14192
Bacillus anthracis	Q81V72	Q14192
Bacillus anthracis	Q81VT8	Q14192
Bacillus anthracis	Q81YE8	Q14192
Bacillus anthracis	A0A0J1HQ93	Q14192
Bacillus anthracis	A0A1J9WQB9	Q14192
Bacillus anthracis	Q81WF0	Q14192
Bacillus anthracis	A0A1S0QPD6	P05230
Bacillus anthracis	A0A0F7RAF0	P07332
Bacillus anthracis	Q81UX8	P07332
Bacillus anthracis	A0A0F7R924	Q7L513
Bacillus anthracis	Q9RMW6	Q0JRZ9
Bacillus anthracis	A0A0F7R3D8	Q0JRZ9
Bacillus anthracis	Q81ZD5	P55899
Bacillus anthracis	A0A0F7RLQ7	O75015
Bacillus anthracis	Q81SN0	P08637
Bacillus anthracis	Q81K29	P30273
Bacillus anthracis	A0A0F7RD06	P35555
Bacillus anthracis	A0A0F7RJB0	O95967
Bacillus anthracis	Q81TL8	Q12805
Bacillus anthracis	A0A0F7RLX2	Q9NYY8
Bacillus anthracis	Q81RC4	Q5RI15
Bacillus anthracis	A0A0F7RAL5	Q13158
Bacillus anthracis	Q81JU4	Q16875
Bacillus anthracis	Q81SN0	Q16875
Bacillus anthracis	Q81LQ9	Q9UHL3
Bacillus anthracis	Q81VA8	Q16875
Bacillus anthracis	A0A0F7RMU4	Q8IWF6
Bacillus anthracis	Q81P31	Q9H1Q7
Bacillus anthracis	A0A0F7RKF8	P50502
Bacillus anthracis	Q81YF9	Q9NQT5
Bacillus anthracis	A0A1Q4LXL1	Q9Y3B2
Bacillus anthracis	Q81JX0	Q9UPT5
Bacillus anthracis	A0A1J9WUX0	Q01844
Bacillus anthracis	A0A0F7R8Z5	Q01844
Bacillus anthracis	Q81L10	Q01844
Bacillus anthracis	Q81WI9	Q01844
Bacillus anthracis	A0A2B6C7C6	P41212
Bacillus anthracis	Q81P27	P15036
Bacillus anthracis	Q81S26	O95571
Bacillus anthracis	Q81V99	Q9BSJ8
Bacillus anthracis	Q81SN0	Q6UWW8
Bacillus anthracis	Q81L39	P0DPI2
Bacillus anthracis	Q81WR4	P62508
Bacillus anthracis	Q81YE8	P11474
Bacillus anthracis	Q81X77	P0DPI2
Bacillus anthracis	A0A0F7R5G0	Q6P179
Bacillus anthracis	A0A0F7RE19	Q12929
Bacillus anthracis	Q81WS0	O95925
Bacillus anthracis	A0A0F7RJG0	O15197
Bacillus anthracis	A0A1Q4LY85	Q09472
Bacillus anthracis	A0A0F7RAI4	Q09472
Bacillus anthracis	Q81Y46	Q9UBC2
Bacillus anthracis	A0A0F7RA63	Q09472
Bacillus anthracis	Q81LX9	Q9Y227
Bacillus anthracis	A0A1S0QZ62	P14625
Bacillus anthracis	Q81YC1	P14625
Bacillus anthracis	Q81SE4	P14625
Bacillus anthracis	Q81VT8	P14625
Bacillus anthracis	A0A0F7RJD1	P06733
Bacillus anthracis	Q81KY6	Q8N8S7
Bacillus anthracis	Q81VT3	Q14246
Bacillus anthracis	Q81P27	Q9Y6C2
Bacillus anthracis	Q81WK3	Q14241
Bacillus anthracis	Q81LS0	Q92556
Bacillus anthracis	Q81X63	Q15723
Bacillus anthracis	Q81VQ2	P32519
Bacillus anthracis	Q81VT3	P32519
Bacillus anthracis	Q6KMS8	Q9HBU6
Bacillus anthracis	Q9X367	Q7L2H7
Bacillus anthracis	Q6KMS8	Q7L2H7
Bacillus anthracis	A0A2B6C356	Q14152
Bacillus anthracis	Q81Z87	Q9BY44
Bacillus anthracis	A0A2B6C7G8	Q14232
Bacillus anthracis	A0A0F7RKM4	Q14232
Bacillus anthracis	A0A0J1HRC5	Q14232
Bacillus anthracis	Q81Z95	Q14232
Bacillus anthracis	Q81W03	Q14232
Bacillus anthracis	Q81Y15	Q14232
Bacillus anthracis	A0A0F7RGX0	Q8N3D4
Bacillus anthracis	A0A0F7RIW4	Q8N3D4
Bacillus anthracis	A0A0F7R8T9	P18146
Bacillus anthracis	Q81TG1	P17813
Bacillus anthracis	A0A0F7RDV9	P17813
Bacillus anthracis	Q81NA2	P00533
Bacillus anthracis	Q81SN0	Q9UHF1
Bacillus anthracis	A0A2A9AL64	P13639
Bacillus anthracis	A0A1T3V4S0	P13639
Bacillus anthracis	Q81VT8	P26641
Bacillus anthracis	A0A0F7R8Z5	P26641
Bacillus anthracis	Q81VT3	P29692
Bacillus anthracis	A0A0F7RMR7	P29692
Bacillus anthracis	A0A0F7R8Z5	P29692
Bacillus anthracis	Q81LK0	P29692
Bacillus anthracis	Q81SW4	P24534
Bacillus anthracis	Q81SX6	P68104
Bacillus anthracis	A0A1J9VWJ6	Q15075
Bacillus anthracis	A0A0J1HW79	P24534
Bacillus anthracis	Q81TT4	P68104
Bacillus anthracis	A0A0F7RC51	P30084
Bacillus anthracis	Q81LX9	P55084
Bacillus anthracis	Q81S14	P40939
Bacillus anthracis	Q81UI7	Q9Y2J2
Bacillus anthracis	A0A0F7RMR2	O43491
Bacillus anthracis	A0A0F7RH66	O43491
Bacillus anthracis	Q81UI7	Q16254
Bacillus anthracis	Q81SN0	Q14209
Bacillus anthracis	Q6KNA9	P63172
Bacillus anthracis	P13423	P63172
Bacillus anthracis	Q81VU9	P33316
Bacillus anthracis	A0A0J1KK48	P33316
Bacillus anthracis	A0A0F7RKD4	P33316
Bacillus anthracis	Q81XJ3	P55265
Bacillus anthracis	Q81KI9	Q16555
Bacillus anthracis	Q81K85	Q9UHL4
Bacillus anthracis	Q81R13	Q9UHL4
Bacillus anthracis	A0A0J1KRC6	Q9HCU8
Bacillus anthracis	A0A0F7RAQ3	P49005
Bacillus anthracis	A0A0F7RKC8	P49005
Bacillus anthracis	A0A0F7RD30	Q7L591
Bacillus anthracis	A0A0J1HYA4	Q8NF50
Bacillus anthracis	Q81TQ0	Q8NF50
Bacillus anthracis	Q81WW1	Q9Y6K1
Bacillus anthracis	A0A0F7RMU4	Q9Y6K1
Bacillus anthracis	A0A0F7RCR3	Q9Y6K1
Bacillus anthracis	Q81VT8	Q9Y2H0
Bacillus anthracis	A0A0F7RGS7	Q9Y6K1
Bacillus anthracis	A0A0J1HW79	O60879
Bacillus anthracis	Q81VW3	P31040
Bacillus anthracis	A0A0J1HYA4	P00367
Bacillus anthracis	Q81NP8	P23743
Bacillus anthracis	Q81VT8	O75064
Bacillus anthracis	A0A0F7RF31	P17844
Bacillus anthracis	Q81VT8	Q7L014
Bacillus anthracis	Q81QG0	Q86XP3
Bacillus anthracis	Q81VV3	Q9UJV9
Bacillus anthracis	Q81TK1	O15523
Bacillus anthracis	Q81VV3	O15523
Bacillus anthracis	Q81UI7	O15523
Bacillus anthracis	A0A0F7RKM4	O15523
Bacillus anthracis	Q81NP6	O15523
Bacillus anthracis	A0A1S0QZR7	Q9GZR7
Bacillus anthracis	A0A0F7RC58	Q92841
Bacillus anthracis	Q81S27	O15523
Bacillus anthracis	Q81KK6	Q9BTE1
Bacillus anthracis	Q81JW1	O75935
Bacillus anthracis	Q81WA0	Q9NR28
Bacillus anthracis	Q81VT8	Q15038
Bacillus anthracis	A0A1T3V4S0	Q9P219
Bacillus anthracis	Q81V90	Q9P219
Bacillus anthracis	A0A0F7R5G0	P08174
Bacillus anthracis	A0A1Q4LW06	P61803
Bacillus anthracis	A0A0F7RG01	P04080
Bacillus anthracis	A0A1S0QS99	P32302
Bacillus anthracis	Q81YE5	P25025
Bacillus anthracis	Q81KI9	P25025
Bacillus anthracis	A0A0F7RKF8	P32302
Bacillus anthracis	Q81YE8	P25025
Bacillus anthracis	Q81SE4	Q13617
Bacillus anthracis	A0A1T3V4S0	O60716
Bacillus anthracis	Q81VT8	P35222
Bacillus anthracis	Q81S14	P35222
Bacillus anthracis	A0A0F7RA44	P35222
Bacillus anthracis	A0A0F7RKU5	P29279
Bacillus anthracis	A0A0F7R7N1	P29279
Bacillus anthracis	Q81X78	Q9Y5B0
Bacillus anthracis	Q81VT8	P29279
Bacillus anthracis	A0A1J9WN09	Q7L5N1
Bacillus anthracis	A0A0J1I2D8	Q13098
Bacillus anthracis	A0A1J9VFE0	O14936
Bacillus anthracis	A0A1J9WM20	P07333
Bacillus anthracis	A0A1S0QS93	P07333
Bacillus anthracis	Q81VT8	O75534
Bacillus anthracis	Q81SE4	O75534
Bacillus anthracis	A0A0F7RFE4	Q9BQD3
Bacillus anthracis	A0A0F7RJ75	Q9BQD3
Bacillus anthracis	Q81MY7	Q9BQD3
Bacillus anthracis	Q81Z98	Q8N9M1
Bacillus anthracis	A0A0F7R5G0	Q8WUQ7
Bacillus anthracis	Q81KT8	P02511
Bacillus anthracis	A0A1Q4M7Y6	Q9P021
Bacillus anthracis	Q81QG0	Q9NZV1
Bacillus anthracis	Q81VT8	Q9BU40
Bacillus anthracis	Q81MB3	P17927
Bacillus anthracis	A0A0F7REQ8	P17927
Bacillus anthracis	A0A0J1HS73	Q96ND0
Bacillus anthracis	A0A0F7R9Q0	Q8IV36
Bacillus anthracis	Q81S14	Q8IV36
Bacillus anthracis	Q81MX3	P04632
Bacillus anthracis	Q81SN0	Q86YQ8
Bacillus anthracis	Q81JW1	Q08477
Bacillus anthracis	A0A1T3V0I5	Q08477
Bacillus anthracis	A0A0F7RFN3	Q86YQ8
Bacillus anthracis	Q81WA0	Q92828
Bacillus anthracis	A0A0F7R778	P31146
Bacillus anthracis	Q81X77	P31146
Bacillus anthracis	A0A0J1HTJ0	P53618
Bacillus anthracis	A0A0F7RLJ7	P53621
Bacillus anthracis	Q81KR8	Q96MW5
Bacillus anthracis	Q81W25	Q9UP83
Bacillus anthracis	Q81JM6	Q9UP83
Bacillus anthracis	A0A0F7RJD1	Q9UP83
Bacillus anthracis	Q81ZA2	Q14746
Bacillus anthracis	A0A0F7R3D8	Q14746
Bacillus anthracis	A0A0F7R5G0	P23528
Bacillus anthracis	A0A0F7RLJ7	Q99715
Bacillus anthracis	A0A0F7RL10	Q53SF7
Bacillus anthracis	A0A0F7RMR2	P12111
Bacillus anthracis	A0A0F7RI73	P0C0L4
Bacillus anthracis	Q81VY7	P08572
Bacillus anthracis	A0A0F7R924	P08572
Bacillus anthracis	A0A2B6CBL2	P08572
Bacillus anthracis	Q6KNA9	P08572
Bacillus anthracis	Q81LC5	P02462
Bacillus anthracis	Q81TT4	P02462
Bacillus anthracis	Q81M67	P02462
Bacillus anthracis	Q81RM1	P02462
Bacillus anthracis	A0A0F7R5G6	P02461
Bacillus anthracis	A0A1J9VGD3	P02461
Bacillus anthracis	A0A0F7R8Z5	P02461
Bacillus anthracis	Q81VT8	P02461
Bacillus anthracis	Q81VW1	P02461
Bacillus anthracis	A0A1J9W864	P02461
Bacillus anthracis	Q81L39	P06681
Bacillus anthracis	A0A0F7R3M4	Q9UHC6
Bacillus anthracis	Q81S14	P34972
Bacillus anthracis	Q81PT2	P34972
Bacillus anthracis	Q81LB8	Q9BT09
Bacillus anthracis	Q81WS0	Q9Y2B0
Bacillus anthracis	A0A1Q4M0G4	Q9NZN8
Bacillus anthracis	Q81UI7	Q15417
Bacillus anthracis	Q81LC5	Q9BPX3
Bacillus anthracis	A0A0J1HPE8	Q9Y224
Bacillus anthracis	A0A0F7RLC1	Q15417
Bacillus anthracis	A0A0F7RCF4	Q9BPX3
Bacillus anthracis	A0A0F7RGK4	Q86VU5
Bacillus anthracis	A0A0J1HQ70	O94983
Bacillus anthracis	A0A1J9WIU5	P10909
Bacillus anthracis	Q81YE8	Q9H078
Bacillus anthracis	Q81KT8	P49759
Bacillus anthracis	A0A0F7R5J6	P30622
Bacillus anthracis	A0A0F7REA8	O00299
Bacillus anthracis	Q81U22	O00299
Bacillus anthracis	Q81Z98	O00299
Bacillus anthracis	A0A1Q4LY85	Q00610
Bacillus anthracis	A0A1Q4M0H1	P51790
Bacillus anthracis	A0A1Q4LZ40	Q96S66
Bacillus anthracis	A0A1T3V4S0	P09496
Bacillus anthracis	A0A1Q4M0G4	P09496
Bacillus anthracis	Q81WE9	Q7Z460
Bacillus anthracis	Q81Z98	Q96K30
Bacillus anthracis	Q81VT8	Q9HCM1
Bacillus anthracis	A0A0F7RA44	Q9HCM1
Bacillus anthracis	A0A0F7R5G0	Q9HCM1
Bacillus anthracis	A0A0F7RG07	Q96JB5
Bacillus anthracis	A0A1S0QNL6	Q96JB5
Bacillus anthracis	Q81WU4	Q6P1R3
Bacillus anthracis	Q81KV7	Q96JB5
Bacillus anthracis	Q81KT8	Q8N8R7
Bacillus anthracis	A0A1J9VFA0	Q96F05
Bacillus anthracis	A0A0F7RHL4	Q8IYJ2
Bacillus anthracis	Q81TL8	Q9ULV3
Bacillus anthracis	A0A0F7RM31	Q99967
Bacillus anthracis	A0A0F7RF31	O76071
Bacillus anthracis	Q9X365	Q99967
Bacillus anthracis	Q81V99	O76071
Bacillus anthracis	Q81JU4	Q5VXU9
Bacillus anthracis	A0A0F7RAJ7	Q9BUW7
Bacillus anthracis	Q81TT4	Q9H2X0
Bacillus anthracis	Q81UI7	Q7LBR1
Bacillus anthracis	A0A1Q4M2E8	Q9HCK8
Bacillus anthracis	Q81WF2	Q9HCK8
Bacillus anthracis	A0A0J1HQJ7	Q8TD26
Bacillus anthracis	Q81SN0	Q14839
Bacillus anthracis	Q81LD0	P10809
Bacillus anthracis	Q81QB6	P10809
Bacillus anthracis	P40136	B4DJ51
Bacillus anthracis	P40136	Q9BRL5
Bacillus anthracis	P40136	P0DP23
Bacillus anthracis	Q81LR7	P61604
Bacillus anthracis	A0A0F7RDH0	A4D0V7
Bacillus anthracis	A0A0F7RLC1	P61604
Bacillus anthracis	Q81W03	Q8NAV2
Bacillus anthracis	A0A0F7RHG8	O15519
Bacillus anthracis	A0A1Q4LYP8	P08603
Bacillus anthracis	Q81PT2	O15519
Bacillus anthracis	A0A0F7RMG0	P08603
Bacillus anthracis	A0A0F7RFP2	Q8WZ64
Bacillus anthracis	A0A0F7RGU0	P50750
Bacillus anthracis	Q81ZH5	Q99459
Bacillus anthracis	Q81JW1	Q13042
Bacillus anthracis	A0A1V4BJH0	P60033
Bacillus anthracis	Q81UI7	Q07108
Bacillus anthracis	Q81JE2	P08962
Bacillus anthracis	Q81X77	P08962
Bacillus anthracis	A0A0F7RKF8	O43866
Bacillus anthracis	A0A1J9WVL8	P01730
Bacillus anthracis	A0A1J9X0X4	P08962
Bacillus anthracis	Q81YV0	O43866
Bacillus anthracis	Q81U22	P01730
Bacillus anthracis	Q81JT7	P08575
Bacillus anthracis	A0A0F7RE19	P16070
Bacillus anthracis	A0A1S0QRP5	P28906
Bacillus anthracis	A0A0F7RLC1	P08575
Bacillus anthracis	A0A0F7RLM0	Q8N726
Bacillus anthracis	Q81KY6	P29017
Bacillus anthracis	Q81SN0	Q9NYV4
Bacillus anthracis	Q81VT8	Q8N726
Bacillus anthracis	A0A1V4BJH0	P29017
Bacillus anthracis	A0A0F7RHI2	Q68CZ6
Bacillus anthracis	Q81YC1	Q8NC60
Bacillus anthracis	A0A1T3V4S0	O60583
Bacillus anthracis	Q81L10	Q9UK58
Bacillus anthracis	A0A0F7RJ45	Q9UK58
Bacillus anthracis	Q81SN0	Q9UK58
Bacillus anthracis	Q81VA8	Q9UK58
Bacillus anthracis	A0A0F7RJG7	Q9UK58
Bacillus anthracis	A0A0F7RIY3	P51946
